transaction_id,arrival_timestamp,order_type,service_duration_min
20251230-0073,2025-12-30T10:24:45,espresso,3.9756
20251230-0074,2025-12-30T10:28:05,espresso,4.3708
20251230-0075,2025-12-30T10:28:54,espresso,4.5317
20251230-0076,2025-12-30T10:30:00,drip,1.8512
20251230-0077,2025-12-30T10:32:10,espresso,1.4419
20251230-0078,2025-12-30T10:34:51,espresso,3.0975
20251230-0079,2025-12-30T10:46:41,drip,1.8042
20251230-0080,2025-12-30T10:48:48,espresso,3.4047
20251230-0081,2025-12-30T10:50:42,espresso,6.8907
20251230-0082,2025-12-30T10:55:16,espresso,3.0016
20251230-0083,2025-12-30T10:57:00,espresso,4.1523
20251230-0084,2025-12-30T10:57:38,drip,2.4546
20251230-0085,2025-12-30T11:01:25,espresso,3.8308
20251230-0086,2025-12-30T11:15:52,espresso,1.8126
20251230-0087,2025-12-30T11:17:13,espresso,3.2990
20251230-0088,2025-12-30T11:17:27,drip,2.3427
20251230-0089,2025-12-30T11:21:37,espresso,2.6465
20251230-0090,2025-12-30T11:28:34,espresso,1.9047
20251230-0091,2025-12-30T11:29:53,blended,5.2489
20251230-0092,2025-12-30T11:30:49,drip,2.5837
20251230-0093,2025-12-30T11:30:58,espresso,3.2221
20251230-0094,2025-12-30T11:33:02,drip,1.7630
20251230-0095,2025-12-30T11:36:33,blended,6.8159
20251230-0096,2025-12-30T11:39:01,drip,2.6121
20251230-0097,2025-12-30T11:42:04,blended,3.3831
20251230-0098,2025-12-30T11:44:40,blended,4.7450
20251230-0099,2025-12-30T11:49:39,blended,3.4885
20251230-0100,2025-12-30T11:50:22,espresso,3.0331
20251230-0101,2025-12-30T11:54:12,espresso,5.0911
20251230-0102,2025-12-30T11:56:26,espresso,5.1067
20251230-0103,2025-12-30T12:00:39,espresso,2.8136
20251230-0104,2025-12-30T12:06:58,drip,2.4144
20251230-0105,2025-12-30T12:09:07,blended,3.4044
20251230-0106,2025-12-30T12:09:59,blended,8.2529
20251230-0107,2025-12-30T12:10:19,drip,1.2483
20251230-0108,2025-12-30T12:14:31,espresso,2.9994
20251230-0109,2025-12-30T12:18:31,drip,2.4121
20251230-0110,2025-12-30T12:24:10,blended,3.5575
20251230-0111,2025-12-30T12:33:36,espresso,2.3986
20251230-0112,2025-12-30T12:38:01,espresso,3.3351
20251230-0113,2025-12-30T12:39:26,espresso,2.7264
20251230-0114,2025-12-30T12:42:25,drip,1.2041
20251230-0115,2025-12-30T12:42:38,blended,4.4963
20251230-0116,2025-12-30T12:48:22,drip,2.3829
20251230-0117,2025-12-30T12:53:17,espresso,3.1461
20251230-0118,2025-12-30T12:53:44,drip,2.0044
20251230-0119,2025-12-30T12:57:35,drip,2.2771
20251230-0120,2025-12-30T13:00:14,drip,3.3167
20251230-0121,2025-12-30T13:01:25,drip,1.8186
20251230-0122,2025-12-30T13:01:31,espresso,3.7376
20251230-0123,2025-12-30T13:16:04,espresso,3.3107
20251230-0124,2025-12-30T13:17:55,blended,3.3365
20251230-0125,2025-12-30T13:19:25,espresso,4.2859
20251230-0126,2025-12-30T13:19:34,espresso,5.3190
20251230-0127,2025-12-30T13:20:07,espresso,4.0425
20251230-0128,2025-12-30T13:24:00,espresso,1.6686
20251230-0129,2025-12-30T13:28:53,espresso,3.0039
20251230-0130,2025-12-30T13:31:09,drip,2.3812
20251230-0131,2025-12-30T13:46:17,drip,2.7321
20251230-0132,2025-12-30T13:46:50,espresso,2.0282
20251230-0133,2025-12-30T13:49:40,espresso,2.3336
20251230-0134,2025-12-30T14:15:22,drip,2.2509
20251230-0135,2025-12-30T14:22:50,espresso,3.4628
20251230-0136,2025-12-30T14:29:03,espresso,3.3364
20251230-0137,2025-12-30T14:38:00,espresso,5.8053
20251230-0138,2025-12-30T14:39:18,espresso,6.0399
20251230-0139,2025-12-30T14:43:57,espresso,2.4865
20251230-0140,2025-12-30T14:51:15,espresso,1.8745
20251230-0141,2025-12-30T14:53:34,espresso,3.2612
20251230-0142,2025-12-30T14:55:15,espresso,4.2535
20251230-0143,2025-12-30T15:01:24,espresso,4.9108
20251230-0144,2025-12-30T15:05:30,drip,1.8267
20251230-0145,2025-12-30T15:15:49,espresso,2.6578
20251230-0146,2025-12-30T15:21:10,blended,5.0956
20251230-0147,2025-12-30T15:39:22,drip,1.9036
20251230-0148,2025-12-30T15:50:28,drip,2.0571
20251230-0149,2025-12-30T15:54:25,espresso,4.0506
20251230-0150,2025-12-30T16:00:30,drip,1.9381
20251230-0151,2025-12-30T16:03:38,blended,3.0574
20251230-0152,2025-12-30T16:08:20,drip,1.6763
20251230-0153,2025-12-30T16:27:30,espresso,2.7233
20251230-0154,2025-12-30T16:30:03,espresso,2.7321
20251230-0155,2025-12-30T16:36:05,espresso,1.7871
20251230-0156,2025-12-30T16:46:37,espresso,6.4302
20251230-0157,2025-12-30T16:46:55,espresso,2.3276
20251230-0158,2025-12-30T16:47:44,espresso,4.3426
20251230-0159,2025-12-30T16:48:01,drip,1.6089
20251230-0160,2025-12-30T16:50:25,espresso,2.9541
20251230-0161,2025-12-30T16:52:03,drip,2.0414
20251230-0162,2025-12-30T16:53:30,drip,1.7283
20251230-0163,2025-12-30T16:57:56,espresso,5.5774
20251231-0000,2025-12-31T07:04:06,espresso,3.0561
20251231-0001,2025-12-31T07:05:06,blended,2.8725
20251231-0002,2025-12-31T07:07:25,espresso,2.2566
20251231-0003,2025-12-31T07:07:35,espresso,3.3587
20251231-0004,2025-12-31T07:08:09,espresso,3.3484
20251231-0005,2025-12-31T07:08:18,espresso,2.6825
20251231-0006,2025-12-31T07:10:11,blended,3.6899
20251231-0007,2025-12-31T07:11:36,espresso,4.5925
20251231-0008,2025-12-31T07:18:07,blended,2.6510
20251231-0009,2025-12-31T07:18:23,espresso,3.8210
20251231-0010,2025-12-31T07:19:31,blended,4.2090
20251231-0011,2025-12-31T07:19:44,espresso,4.5867
20251231-0012,2025-12-31T07:21:38,espresso,6.9798
20251231-0013,2025-12-31T07:22:57,espresso,2.1625
20251231-0014,2025-12-31T07:24:02,espresso,4.2864
20251231-0015,2025-12-31T07:24:48,blended,5.4889
20251231-0016,2025-12-31T07:28:29,drip,1.6040
20251231-0017,2025-12-31T07:28:50,blended,3.9361
20251231-0018,2025-12-31T07:31:02,blended,4.3020
20251231-0019,2025-12-31T07:31:17,espresso,4.1395
20251231-0020,2025-12-31T07:31:36,blended,4.6944
20251231-0021,2025-12-31T07:32:00,espresso,5.5525
20251231-0022,2025-12-31T07:32:19,drip,1.5614
20251231-0023,2025-12-31T07:33:04,drip,2.0157
20251231-0024,2025-12-31T07:33:43,espresso,3.7690
20251231-0025,2025-12-31T07:34:42,drip,1.8583
20251231-0026,2025-12-31T07:35:52,espresso,2.3495
20251231-0027,2025-12-31T07:36:52,espresso,5.0984
20251231-0028,2025-12-31T07:44:27,espresso,3.7124
20251231-0029,2025-12-31T07:45:07,blended,2.6513
20251231-0030,2025-12-31T07:45:35,espresso,2.7279
20251231-0031,2025-12-31T07:46:31,espresso,2.5126
20251231-0032,2025-12-31T07:49:51,espresso,6.1187
20251231-0033,2025-12-31T07:51:20,espresso,3.1062
20251231-0034,2025-12-31T07:51:50,espresso,5.6512
20251231-0035,2025-12-31T07:54:44,espresso,4.0007
20251231-0036,2025-12-31T07:56:01,espresso,3.9167
20251231-0037,2025-12-31T07:56:29,drip,1.6836
20251231-0038,2025-12-31T07:57:39,drip,1.8944
20251231-0039,2025-12-31T07:59:18,blended,3.0694
20251231-0040,2025-12-31T07:59:24,espresso,4.8197
20251231-0041,2025-12-31T08:02:14,espresso,4.8383
20251231-0042,2025-12-31T08:04:47,espresso,3.9172
20251231-0043,2025-12-31T08:04:56,espresso,3.4973
20251231-0044,2025-12-31T08:05:06,drip,1.9726
20251231-0045,2025-12-31T08:11:41,drip,3.3918
20251231-0046,2025-12-31T08:14:22,blended,6.5116
20251231-0047,2025-12-31T08:16:16,blended,4.9402
20251231-0048,2025-12-31T08:17:23,blended,3.9571
20251231-0049,2025-12-31T08:24:07,drip,1.7283
20251231-0050,2025-12-31T08:26:04,espresso,5.8895
20251231-0051,2025-12-31T08:27:00,drip,1.6246
20251231-0052,2025-12-31T08:27:38,espresso,3.3215
20251231-0053,2025-12-31T08:29:35,drip,2.4609
20251231-0054,2025-12-31T08:30:47,espresso,4.6685
20251231-0055,2025-12-31T08:31:41,espresso,3.8335
20251231-0056,2025-12-31T08:32:36,espresso,3.5407
20251231-0057,2025-12-31T08:32:40,espresso,3.4615
20251231-0058,2025-12-31T08:38:14,espresso,3.1795
20251231-0059,2025-12-31T08:40:21,blended,3.3407
20251231-0060,2025-12-31T08:40:54,blended,5.7560
20251231-0061,2025-12-31T08:43:48,espresso,2.8937
20251231-0062,2025-12-31T08:45:19,espresso,2.2206
20251231-0063,2025-12-31T08:51:04,drip,1.5409
20251231-0064,2025-12-31T08:53:53,drip,2.2122
20251231-0065,2025-12-31T08:58:27,blended,5.6581
20251231-0066,2025-12-31T09:19:19,espresso,3.6578
20251231-0067,2025-12-31T09:19:41,espresso,3.2828
20251231-0068,2025-12-31T09:28:10,espresso,3.3827
20251231-0069,2025-12-31T09:32:14,drip,1.6389
20251231-0070,2025-12-31T09:34:10,blended,6.2270
20251231-0071,2025-12-31T09:44:37,espresso,2.4440
20251231-0072,2025-12-31T09:50:05,espresso,3.8721
20251231-0073,2025-12-31T09:54:09,drip,2.7332
20251231-0074,2025-12-31T09:57:09,drip,2.2357
20251231-0075,2025-12-31T10:05:27,espresso,4.2364
20251231-0076,2025-12-31T10:10:40,drip,1.6804
20251231-0077,2025-12-31T10:12:55,drip,2.2739
20251231-0078,2025-12-31T10:17:43,drip,2.6779
20251231-0079,2025-12-31T10:19:48,espresso,4.4582
20251231-0080,2025-12-31T10:21:29,espresso,4.6504
20251231-0081,2025-12-31T10:21:37,espresso,3.1102
20251231-0082,2025-12-31T10:23:04,blended,6.3423
20251231-0083,2025-12-31T10:24:30,blended,4.8045
20251231-0084,2025-12-31T10:29:28,espresso,3.0542
20251231-0085,2025-12-31T10:32:38,espresso,5.9317
20251231-0086,2025-12-31T10:33:39,espresso,1.8164
20251231-0087,2025-12-31T10:41:03,espresso,3.5055
20251231-0088,2025-12-31T10:43:46,blended,3.8010
20251231-0089,2025-12-31T10:46:06,drip,2.5875
20251231-0090,2025-12-31T10:47:28,espresso,2.6689
20251231-0091,2025-12-31T10:48:25,blended,2.9349
20251231-0092,2025-12-31T11:04:56,espresso,2.9852
20251231-0093,2025-12-31T11:05:08,espresso,3.0903
20251231-0094,2025-12-31T11:06:59,espresso,2.8310
20251231-0095,2025-12-31T11:11:14,blended,3.1934
20251231-0096,2025-12-31T11:11:31,drip,1.9887
20251231-0097,2025-12-31T11:11:36,blended,2.7854
20251231-0098,2025-12-31T11:12:06,drip,1.9878
20251231-0099,2025-12-31T11:12:27,espresso,3.3170
20251231-0100,2025-12-31T11:23:11,drip,3.1873
20251231-0101,2025-12-31T11:25:45,espresso,3.6972
20251231-0102,2025-12-31T11:31:03,espresso,1.9349
20251231-0103,2025-12-31T11:34:23,drip,2.3788
20251231-0104,2025-12-31T11:37:23,drip,3.3657
20251231-0105,2025-12-31T11:41:01,espresso,2.6781
20251231-0106,2025-12-31T11:44:25,espresso,3.3215
20251231-0107,2025-12-31T11:57:39,blended,4.2288
20251231-0108,2025-12-31T12:00:44,espresso,3.3858
20251231-0109,2025-12-31T12:00:46,blended,2.1770
20251231-0110,2025-12-31T12:04:31,blended,4.5131
20251231-0111,2025-12-31T12:06:26,espresso,3.3024
20251231-0112,2025-12-31T12:08:49,espresso,2.7680
20251231-0113,2025-12-31T12:09:55,drip,1.9409
20251231-0114,2025-12-31T12:11:32,espresso,3.5079
20251231-0115,2025-12-31T12:14:54,drip,2.1766
20251231-0116,2025-12-31T12:15:30,espresso,3.8471
20251231-0117,2025-12-31T12:16:15,espresso,1.9071
20251231-0118,2025-12-31T12:18:28,blended,6.6010
20251231-0119,2025-12-31T12:20:11,espresso,4.2261
20251231-0120,2025-12-31T12:20:27,drip,2.1790
20251231-0121,2025-12-31T12:21:47,blended,4.1905
20251231-0122,2025-12-31T12:26:49,espresso,7.1942
20251231-0123,2025-12-31T12:28:01,blended,2.7967
20251231-0124,2025-12-31T12:29:38,blended,5.0664
20251231-0125,2025-12-31T12:36:39,espresso,4.5149
20251231-0126,2025-12-31T12:38:46,blended,4.7104
20251231-0127,2025-12-31T12:40:43,espresso,2.7166
20251231-0128,2025-12-31T12:44:16,espresso,4.0135
20251231-0129,2025-12-31T12:48:49,drip,1.5383
20251231-0130,2025-12-31T12:50:56,espresso,4.5256
20251231-0131,2025-12-31T12:52:00,drip,1.4985
20251231-0132,2025-12-31T12:52:53,espresso,5.4335
20251231-0133,2025-12-31T12:54:58,espresso,4.0186
20251231-0134,2025-12-31T12:55:57,drip,2.1463
20251231-0135,2025-12-31T12:58:52,blended,4.3882
20251231-0136,2025-12-31T13:18:55,blended,2.6390
20251231-0137,2025-12-31T13:36:16,blended,4.5330
20251231-0138,2025-12-31T13:40:19,blended,3.5244
20251231-0139,2025-12-31T13:42:15,drip,2.1031
20251231-0140,2025-12-31T14:16:57,espresso,2.9854
20251231-0141,2025-12-31T14:17:32,espresso,2.8999
20251231-0142,2025-12-31T14:19:52,blended,8.4759
20251231-0143,2025-12-31T14:45:26,drip,1.8488
20251231-0144,2025-12-31T14:46:11,blended,4.2800
20251231-0145,2025-12-31T14:50:22,espresso,4.8782
20251231-0146,2025-12-31T14:58:33,blended,3.5188
20251231-0147,2025-12-31T15:01:47,espresso,5.3768
20251231-0148,2025-12-31T15:03:19,drip,1.9041
20251231-0149,2025-12-31T15:03:35,espresso,2.6247
20251231-0150,2025-12-31T15:04:41,espresso,1.9028
20251231-0151,2025-12-31T15:04:53,drip,2.9129
20251231-0152,2025-12-31T15:08:33,espresso,2.8425
20251231-0153,2025-12-31T15:09:14,blended,4.2051
20251231-0154,2025-12-31T15:13:38,blended,4.2248
20251231-0155,2025-12-31T15:17:42,drip,1.7612
20251231-0156,2025-12-31T15:17:45,espresso,4.0063
20251231-0157,2025-12-31T15:20:21,espresso,4.6421
20251231-0158,2025-12-31T15:23:26,blended,8.6705
20251231-0159,2025-12-31T15:27:20,espresso,5.5598
20251231-0160,2025-12-31T15:34:14,espresso,3.5490
20251231-0161,2025-12-31T15:38:01,blended,5.8625
20251231-0162,2025-12-31T15:38:31,drip,3.4425
20251231-0163,2025-12-31T15:41:45,drip,2.7642
20251231-0164,2025-12-31T15:48:14,blended,4.8229
20251231-0165,2025-12-31T15:49:21,blended,5.2928
20251231-0166,2025-12-31T15:59:08,blended,6.8045
20251231-0167,2025-12-31T16:09:08,espresso,1.7598
20251231-0168,2025-12-31T16:09:55,drip,1.9673
20251231-0169,2025-12-31T16:19:20,espresso,1.6318
20251231-0170,2025-12-31T16:24:37,drip,1.4751
20251231-0171,2025-12-31T16:27:44,espresso,1.4663
20251231-0172,2025-12-31T16:37:37,espresso,3.1398
20251231-0173,2025-12-31T16:43:41,drip,3.3308
20251231-0174,2025-12-31T16:47:59,drip,2.9300
20251231-0175,2025-12-31T16:55:24,drip,1.6463
20251231-0176,2025-12-31T16:59:47,drip,2.3722
20260101-0000,2026-01-01T07:06:39,blended,4.7163
20260101-0001,2026-01-01T07:07:03,drip,2.5285
20260101-0002,2026-01-01T07:10:16,espresso,4.9487
20260101-0003,2026-01-01T07:11:08,espresso,4.0762
20260101-0004,2026-01-01T07:11:18,blended,6.5555
20260101-0005,2026-01-01T07:12:11,drip,2.7855
20260101-0006,2026-01-01T07:12:46,espresso,3.0946
20260101-0007,2026-01-01T07:13:31,drip,3.1865
20260101-0008,2026-01-01T07:17:18,blended,4.4451
20260101-0009,2026-01-01T07:18:09,espresso,3.2147
20260101-0010,2026-01-01T07:19:29,blended,5.2081
20260101-0011,2026-01-01T07:20:34,blended,6.3050
20260101-0012,2026-01-01T07:20:38,espresso,2.6552
20260101-0013,2026-01-01T07:20:39,espresso,3.2829
20260101-0014,2026-01-01T07:21:19,drip,1.8910
20260101-0015,2026-01-01T07:25:01,espresso,2.3975
20260101-0016,2026-01-01T07:28:14,espresso,2.6527
20260101-0017,2026-01-01T07:32:44,blended,3.4317
20260101-0018,2026-01-01T07:34:56,drip,2.3050
20260101-0019,2026-01-01T07:35:13,drip,1.8660
20260101-0020,2026-01-01T07:35:50,drip,1.7824
20260101-0021,2026-01-01T07:37:40,blended,4.9526
20260101-0022,2026-01-01T07:37:51,espresso,3.7650
20260101-0023,2026-01-01T07:40:07,espresso,4.8491
20260101-0024,2026-01-01T07:44:14,blended,2.6083
20260101-0025,2026-01-01T07:52:33,drip,2.6025
20260101-0026,2026-01-01T07:55:24,espresso,2.3559
20260101-0027,2026-01-01T08:00:06,blended,4.8467
20260101-0028,2026-01-01T08:04:48,blended,3.2746
20260101-0029,2026-01-01T08:10:00,blended,5.3227
20260101-0030,2026-01-01T08:10:05,espresso,1.2796
20260101-0031,2026-01-01T08:10:15,blended,3.7733
20260101-0032,2026-01-01T08:15:41,blended,5.0782
20260101-0033,2026-01-01T08:20:10,espresso,2.5825
20260101-0034,2026-01-01T08:20:42,espresso,1.9128
20260101-0035,2026-01-01T08:22:23,espresso,2.6078
20260101-0036,2026-01-01T08:27:01,blended,4.9933
20260101-0037,2026-01-01T08:27:14,espresso,3.0141
20260101-0038,2026-01-01T08:27:19,drip,2.4777
20260101-0039,2026-01-01T08:29:51,espresso,3.1518
20260101-0040,2026-01-01T08:30:42,blended,4.7756
20260101-0041,2026-01-01T08:31:02,blended,2.9222
20260101-0042,2026-01-01T08:31:50,blended,4.9994
20260101-0043,2026-01-01T08:33:24,espresso,4.4026
20260101-0044,2026-01-01T08:34:53,espresso,1.7606
20260101-0045,2026-01-01T08:36:34,blended,3.1114
20260101-0046,2026-01-01T08:38:21,espresso,6.0388
20260101-0047,2026-01-01T08:47:44,espresso,3.5258
20260101-0048,2026-01-01T08:56:17,blended,4.1478
20260101-0049,2026-01-01T08:56:19,espresso,2.9061
20260101-0050,2026-01-01T08:59:00,espresso,1.4517
20260101-0051,2026-01-01T08:59:43,espresso,4.0346
20260101-0052,2026-01-01T09:00:09,espresso,2.9735
20260101-0053,2026-01-01T09:07:37,espresso,3.3446
20260101-0054,2026-01-01T09:25:09,espresso,4.4213
20260101-0055,2026-01-01T09:31:17,espresso,3.1426
20260101-0056,2026-01-01T09:34:58,drip,2.7292
20260101-0057,2026-01-01T09:34:59,blended,2.8115
20260101-0058,2026-01-01T09:36:21,drip,2.2049
20260101-0059,2026-01-01T09:36:23,blended,3.8060
20260101-0060,2026-01-01T09:39:13,espresso,3.7438
20260101-0061,2026-01-01T09:39:18,drip,1.8554
20260101-0062,2026-01-01T09:40:31,espresso,4.8606
20260101-0063,2026-01-01T09:44:48,espresso,4.1302
20260101-0064,2026-01-01T09:53:35,drip,1.7267
20260101-0065,2026-01-01T10:04:01,espresso,2.7030
20260101-0066,2026-01-01T10:08:30,espresso,3.6731
20260101-0067,2026-01-01T10:12:58,blended,4.2088
20260101-0068,2026-01-01T10:16:56,espresso,3.4933
20260101-0069,2026-01-01T10:16:59,espresso,3.9174
20260101-0070,2026-01-01T10:25:17,espresso,4.4637
20260101-0071,2026-01-01T10:31:03,drip,1.8146
20260101-0072,2026-01-01T10:31:32,blended,3.4737
20260101-0073,2026-01-01T10:32:53,blended,2.2537
20260101-0074,2026-01-01T10:34:57,blended,6.2385
20260101-0075,2026-01-01T10:35:15,blended,5.7257
20260101-0076,2026-01-01T10:35:27,blended,4.9933
20260101-0077,2026-01-01T10:43:56,espresso,4.0092
20260101-0078,2026-01-01T10:46:26,blended,4.3508
20260101-0079,2026-01-01T10:57:56,espresso,3.9642
20260101-0080,2026-01-01T10:59:55,espresso,5.2055
20260101-0081,2026-01-01T11:01:31,drip,1.5098
20260101-0082,2026-01-01T11:15:56,drip,1.6038
20260101-0083,2026-01-01T11:17:42,blended,5.4127
20260101-0084,2026-01-01T11:18:48,espresso,1.6579
20260101-0085,2026-01-01T11:19:17,blended,6.7248
20260101-0086,2026-01-01T11:21:55,espresso,5.7662
20260101-0087,2026-01-01T11:23:23,drip,1.5642
20260101-0088,2026-01-01T11:29:43,blended,3.4947
20260101-0089,2026-01-01T11:34:18,espresso,1.4207
20260101-0090,2026-01-01T11:43:29,espresso,2.4659
20260101-0091,2026-01-01T11:43:32,espresso,3.2715
20260101-0092,2026-01-01T12:00:40,espresso,1.8815
20260101-0093,2026-01-01T12:02:17,espresso,4.5909
20260101-0094,2026-01-01T12:12:34,espresso,4.4657
20260101-0095,2026-01-01T12:13:17,blended,4.7405
20260101-0096,2026-01-01T12:14:08,drip,1.7041
20260101-0097,2026-01-01T12:14:47,espresso,2.6169
20260101-0098,2026-01-01T12:16:24,espresso,4.0591
20260101-0099,2026-01-01T12:20:17,blended,6.3377
20260101-0100,2026-01-01T12:23:51,drip,1.7006
20260101-0101,2026-01-01T12:27:23,espresso,5.0327
20260101-0102,2026-01-01T12:28:37,blended,5.0240
20260101-0103,2026-01-01T12:33:39,espresso,5.0870
20260101-0104,2026-01-01T12:35:50,drip,1.8143
20260101-0105,2026-01-01T12:37:23,espresso,2.1805
20260101-0106,2026-01-01T12:39:18,drip,2.9040
20260101-0107,2026-01-01T12:39:28,blended,3.6987
20260101-0108,2026-01-01T12:44:52,blended,5.9628
20260101-0109,2026-01-01T12:52:05,drip,1.1131
20260101-0110,2026-01-01T12:56:01,espresso,3.3337
20260101-0111,2026-01-01T12:56:46,drip,2.2648
20260101-0112,2026-01-01T12:57:13,espresso,3.5288
20260101-0113,2026-01-01T13:03:38,drip,2.1345
20260101-0114,2026-01-01T13:08:10,blended,4.3155
20260101-0115,2026-01-01T13:11:15,drip,1.8940
20260101-0116,2026-01-01T13:16:11,espresso,3.6819
20260101-0117,2026-01-01T13:21:06,espresso,4.9151
20260101-0118,2026-01-01T13:34:33,espresso,2.6494
20260101-0119,2026-01-01T13:49:55,drip,2.4260
20260101-0120,2026-01-01T13:52:41,espresso,2.2007
20260101-0121,2026-01-01T13:53:49,drip,2.3163
20260101-0122,2026-01-01T14:06:55,blended,3.8884
20260101-0123,2026-01-01T14:07:33,drip,1.5892
20260101-0124,2026-01-01T14:13:23,espresso,3.6549
20260101-0125,2026-01-01T14:17:02,espresso,5.2273
20260101-0126,2026-01-01T14:28:36,drip,1.5285
20260101-0127,2026-01-01T14:33:54,blended,3.2268
20260101-0128,2026-01-01T14:40:46,espresso,3.3204
20260101-0129,2026-01-01T14:45:22,drip,1.6066
20260101-0130,2026-01-01T14:47:57,drip,2.0335
20260101-0131,2026-01-01T14:49:25,blended,4.0240
20260101-0132,2026-01-01T14:54:01,espresso,2.2722
20260101-0133,2026-01-01T15:06:43,espresso,2.6612
20260101-0134,2026-01-01T15:12:35,drip,2.6904
20260101-0135,2026-01-01T15:12:51,drip,1.8668
20260101-0136,2026-01-01T15:16:24,espresso,1.8373
20260101-0137,2026-01-01T15:16:41,blended,4.4288
20260101-0138,2026-01-01T15:17:13,espresso,2.5197
20260101-0139,2026-01-01T15:17:47,espresso,3.6462
20260101-0140,2026-01-01T15:18:24,espresso,4.1923
20260101-0141,2026-01-01T15:21:24,drip,2.0798
20260101-0142,2026-01-01T15:21:58,blended,4.1012
20260101-0143,2026-01-01T15:22:21,drip,2.5948
20260101-0144,2026-01-01T15:22:42,blended,4.4735
20260101-0145,2026-01-01T15:24:25,espresso,4.8691
20260101-0146,2026-01-01T15:30:40,drip,2.3584
20260101-0147,2026-01-01T15:31:42,drip,1.8304
